City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Bonthe,SL,2021-08-01 05:34:14,7.5264,-12.505,74.59,89,100,5.1
294,Rusne,LT,2021-08-01 05:34:14,55.2964,21.3758,64.49,74,24,19.26
295,Navirai,BR,2021-08-01 05:34:14,-23.065,-54.1906,52.72,80,100,5.91
296,Mapiripan,CO,2021-08-01 05:34:15,2.8892,-72.1256,70.75,93,77,3.69
297,Brwinow,PL,2021-08-01 05:34:15,52.1427,20.717,71.11,73,0,1.01
298,Starkville,US,2021-08-01 05:34:16,33.4504,-88.8184,80.78,91,1,0.0
299,Mahibadhoo,MV,2021-08-01 05:34:16,3.7833,72.9667,82.9,69,48,6.44
300,Nyurba,RU,2021-08-01 05:34:16,63.2842,118.3319,84.96,24,0,6.4
301,Nalut,LY,2021-08-01 05:25:12,30.3333,10.85,83.12,16,0,6.15
302,San Cristobal,VE,2021-08-01 05:34:17,7.7669,-72.225,65.62,96,91,5.14
303,Sarkhej,IN,2021-08-01 05:34:17,22.9833,72.5,80.73,89,90,11.5
304,Vanavara,RU,2021-08-01 05:34:18,60.34,102.2797,77.86,46,100,3.89
305,Sobolevo,RU,2021-08-01 05:34:18,54.4299,31.8996,63.41,92,100,5.55
306,Brae,GB,2021-08-01 05:34:19,60.3964,-1.353,49.91,83,85,19.15
307,Ribeira Grande,PT,2021-08-01 05:34:19,38.5167,-28.7,71.04,86,87,8.68
308,Shumerlya,RU,2021-08-01 05:34:20,55.5005,46.4129,74.25,49,61,5.88
309,Severo-Kurilsk,RU,2021-08-01 05:34:20,50.6789,156.125,53.83,87,96,17.96
310,Mogapi,BW,2021-08-01 05:34:21,-22.323,27.8349,40.66,70,0,3.58
311,Udagamandalam,IN,2021-08-01 05:34:21,11.4,76.7,62.73,52,52,4.38
312,Makambako,TZ,2021-08-01 05:34:21,-8.8453,34.823,55.49,78,60,11.41
313,Almaznyy,RU,2021-08-01 05:34:22,48.0448,40.045,75.34,46,55,4.59
314,Kang,BW,2021-08-01 05:34:22,-23.6752,22.7876,46.27,49,0,6.46
315,Lokoja,NG,2021-08-01 05:34:23,7.8024,6.743,72.99,94,98,2.75
316,Ghanzi,BW,2021-08-01 05:34:23,-21.5667,21.7833,47.95,64,0,7.25
317,Guerrero Negro,MX,2021-08-01 05:34:18,27.9769,-114.0611,71.98,81,5,11.7
318,Salamiyah,SY,2021-08-01 05:34:24,35.0113,37.0532,86.45,33,0,8.41
319,Tuatapere,NZ,2021-08-01 05:34:24,-46.1333,167.6833,48.81,95,77,2.53
320,Mikkeli,FI,2021-08-01 05:34:24,61.6886,27.2723,62.71,88,75,6.91
321,Makakilo City,US,2021-08-01 05:34:25,21.3469,-158.0858,80.92,62,1,6.91
322,Pointe Michel,DM,2021-08-01 05:34:25,15.25,-61.3833,80.47,79,0,9.62
323,Nekhayevskiy,RU,2021-08-01 05:34:26,50.4106,41.7561,83.39,50,0,5.1
324,Khatanga,RU,2021-08-01 05:33:56,71.9667,102.5,73.47,49,100,2.82
325,Santiago Del Estero,AR,2021-08-01 05:30:48,-27.7951,-64.2615,51.57,35,0,4.23
326,Sydney,AU,2021-08-01 05:33:51,-33.8679,151.2073,70.72,52,75,1.01
327,Lompoc,US,2021-08-01 05:23:52,34.6391,-120.4579,63.1,86,1,3.44
328,Port Lincoln,AU,2021-08-01 05:25:44,-34.7333,135.8667,58.55,58,18,15.43
329,Xining,CN,2021-08-01 05:26:43,36.6167,101.7667,78.73,35,46,3.69
330,Quatre Cocos,MU,2021-08-01 05:25:45,-20.2078,57.7625,74.08,69,22,21.23
331,Hatsukaichi,JP,2021-08-01 05:34:27,34.35,132.3333,93.4,66,98,3.83
332,Akyab,MM,2021-08-01 05:34:28,20.15,92.9,81.37,88,100,10.71
333,Kyshtovka,RU,2021-08-01 05:34:28,56.555,76.6271,69.96,57,25,3.04
334,Naze,JP,2021-08-01 05:34:28,28.3667,129.4833,85.12,84,92,13.51
335,Krasnoselkup,RU,2021-08-01 05:34:29,65.7,82.4667,65.66,45,20,5.06
336,Tezu,IN,2021-08-01 05:24:43,27.9167,96.1667,83.64,85,86,2.13
337,Teya,RU,2021-08-01 05:24:50,60.3778,92.6267,76.14,35,57,2.21
338,Kuytun,RU,2021-08-01 05:34:30,54.3419,101.5036,60.89,65,100,10.71
339,Weligama,LK,2021-08-01 05:34:30,5.9667,80.4167,84.56,68,77,14.0
340,Bathsheba,BB,2021-08-01 05:25:34,13.2167,-59.5167,81.21,78,40,14.97
341,Yuksekova,TR,2021-08-01 05:25:17,37.5736,44.2872,68.63,77,75,2.3
342,Sao Gabriel Da Cachoeira,BR,2021-08-01 05:34:31,-0.1303,-67.0892,73.44,78,100,1.92
343,Yar-Sale,RU,2021-08-01 05:34:32,66.8333,70.8333,60.24,56,97,12.46
344,Sajanan,TN,2021-08-01 05:34:32,37.0573,9.2426,76.12,33,94,8.37
345,Alekseyevka,RU,2021-08-01 05:34:32,50.6309,38.6903,81.07,43,0,4.61
346,Beaverlodge,CA,2021-08-01 05:34:33,55.2166,-119.4361,69.15,58,52,6.04
347,Mugla,TR,2021-08-01 05:34:33,37.2303,28.3557,84.87,20,0,10.11
348,Matamoros,MX,2021-08-01 05:34:34,25.5333,-103.25,83.1,43,2,4.59
349,Arraial Do Cabo,BR,2021-08-01 05:34:34,-22.9661,-42.0278,66.42,59,100,14.34
350,Sur,OM,2021-08-01 05:26:58,22.5667,59.5289,93.76,49,34,7.43
351,Bani Walid,LY,2021-08-01 05:34:35,31.7566,13.9942,90.0,16,0,1.43
352,Husavik,IS,2021-08-01 05:26:52,66.0449,-17.3389,46.31,69,100,2.75
353,Tukrah,LY,2021-08-01 05:34:35,32.5341,20.5791,83.35,58,0,3.51
354,Leh,IN,2021-08-01 05:34:35,34.1667,77.5833,68.34,43,63,4.99
355,Codrington,AU,2021-08-01 05:34:36,-38.2667,141.9667,52.25,81,45,10.47
356,Maciel,AR,2021-08-01 05:34:36,-32.4557,-60.8874,46.98,77,0,1.63
357,Korla,CN,2021-08-01 05:34:37,41.7597,86.1469,85.1,19,16,14.92
358,Marystown,CA,2021-08-01 05:34:37,47.1666,-55.1483,60.85,100,10,3.0
359,Alofi,NU,2021-08-01 05:25:24,-19.0595,-169.9187,73.29,100,99,8.05
360,Kindersley,CA,2021-08-01 05:34:38,51.4668,-109.1682,71.38,46,1,11.5
361,Lake Havasu City,US,2021-08-01 05:34:38,34.4839,-114.3224,95.23,34,1,1.01
362,Tanete,ID,2021-08-01 05:34:39,-3.9443,119.7848,81.25,80,94,5.53
363,Simao,CN,2021-08-01 05:34:39,22.7886,100.9748,72.59,94,99,1.86
364,Ambon,ID,2021-08-01 05:34:40,-3.6954,128.1814,91.54,58,40,5.75
365,Praia Da Vitoria,PT,2021-08-01 05:34:40,38.7333,-27.0667,71.85,94,20,11.61
366,Vyritsa,RU,2021-08-01 05:34:40,59.4078,30.3481,60.42,92,99,4.88
367,Karasjok,NO,2021-08-01 05:34:41,69.4719,25.5112,42.91,93,100,9.22
368,Puerto Ayacucho,VE,2021-08-01 05:34:41,5.6639,-67.6236,72.52,93,99,3.83
369,Norsup,VU,2021-08-01 05:34:42,-16.0667,167.3833,74.73,58,98,11.34
370,Bacolod,PH,2021-08-01 05:34:42,10.6667,122.95,85.48,76,68,17.4
371,Maungatapere,NZ,2021-08-01 05:34:42,-35.75,174.2,57.07,87,92,3.58
372,Vuktyl,RU,2021-08-01 05:34:43,63.8567,57.3094,60.98,85,92,9.91
373,Chipinge,ZW,2021-08-01 05:34:43,-20.1883,32.6236,58.37,56,0,0.98
374,Kavaratti,IN,2021-08-01 05:25:49,10.5669,72.642,82.36,76,41,14.23
375,Srandakan,ID,2021-08-01 05:34:44,-7.9386,110.2506,82.09,68,76,15.08
376,Eureka,US,2021-08-01 05:29:58,40.8021,-124.1637,58.19,77,71,1.59
377,Bambous Virieux,MU,2021-08-01 05:25:10,-20.3428,57.7575,74.21,64,40,18.41
378,Campoverde,PE,2021-08-01 05:34:45,-8.4753,-74.8058,64.9,77,9,1.05
379,Wundanyi,KE,2021-08-01 05:34:45,-3.4019,38.364,63.57,56,40,8.59
380,Hanzhong,CN,2021-08-01 05:34:45,33.0728,107.0303,93.65,57,0,1.21
381,Multai,IN,2021-08-01 05:34:46,21.7667,78.25,72.34,88,100,18.68
382,Sardinia,GR,2021-08-01 05:34:46,38.8833,21.2,92.43,25,0,1.48
383,Chicama,PE,2021-08-01 05:34:47,-7.8447,-79.1469,64.2,85,33,3.8
384,Prince George,CA,2021-08-01 05:30:15,53.9166,-122.753,74.64,59,1,5.75
385,Seoul,KR,2021-08-01 05:33:30,37.5683,126.9778,90.36,77,90,5.75
386,Envira,BR,2021-08-01 05:34:47,-7.3,-70.2167,66.92,57,9,0.76
387,Toktogul,KG,2021-08-01 05:34:48,41.8708,72.9402,78.57,33,93,3.8
388,Sitka,US,2021-08-01 05:34:31,57.0531,-135.33,60.69,82,90,4.61
389,Carlsbad,US,2021-08-01 05:33:25,33.1581,-117.3506,79.79,87,1,0.0
390,Charters Towers,AU,2021-08-01 05:25:12,-20.1,146.2667,84.9,30,0,5.7
391,Semnan,IR,2021-08-01 05:34:49,35.5729,53.3971,87.94,27,41,5.08
392,Peleduy,RU,2021-08-01 05:34:49,59.6289,112.7406,78.53,27,92,14.83
393,Yantal,RU,2021-08-01 05:34:50,56.8471,105.2542,81.28,29,100,6.55
394,Ramos Arizpe,MX,2021-08-01 05:34:02,25.55,-100.9667,71.65,52,45,3.62
395,Nahariyya,IL,2021-08-01 05:34:50,33.0059,35.0941,83.98,82,0,1.01
396,Mackay,AU,2021-08-01 05:26:08,-21.15,149.2,82.69,61,38,14.97
397,Itabirito,BR,2021-08-01 05:34:51,-20.2533,-43.8014,45.72,96,14,3.62
398,Yeniseysk,RU,2021-08-01 05:34:51,58.4497,92.1703,77.45,38,5,4.05
399,Safaga,EG,2021-08-01 05:34:52,26.7292,33.9365,88.5,50,47,4.83
400,Viedma,AR,2021-08-01 05:34:52,-40.8135,-62.9967,39.76,69,0,9.31
401,Shirokiy,RU,2021-08-01 05:26:10,49.758,129.523,73.92,87,100,17.2
402,Biak,ID,2021-08-01 05:34:53,-0.9131,122.8766,82.02,73,39,7.58
403,Karacabey,TR,2021-08-01 05:34:53,40.2152,28.4038,88.45,41,0,2.01
404,Khash,IR,2021-08-01 05:34:54,28.2211,61.2158,90.34,10,0,3.76
405,Muravlenko,RU,2021-08-01 05:34:54,63.7898,74.523,65.46,50,61,13.11
406,Weymouth,US,2021-08-01 05:34:14,42.2209,-70.9398,62.76,83,1,0.0
407,Ulladulla,AU,2021-08-01 05:34:55,-35.35,150.4667,55.09,91,99,13.29
408,Ayagoz,KZ,2021-08-01 05:34:55,47.9714,80.4392,82.6,17,12,4.79
409,Los Llanos De Aridane,ES,2021-08-01 05:34:56,28.6585,-17.9182,67.75,89,40,20.71
410,Tsiroanomandidy,MG,2021-08-01 05:34:56,-18.7667,46.0333,65.84,46,0,9.75
411,Ucluelet,CA,2021-08-01 05:31:07,48.9329,-125.5528,73.96,90,95,1.99
412,Burns Lake,CA,2021-08-01 05:34:57,54.2331,-125.7533,60.22,52,0,1.63
413,Toppenish,US,2021-08-01 05:34:57,46.3774,-120.3087,92.5,42,100,2.91
414,Dolores,AR,2021-08-01 05:30:01,-36.3132,-57.6792,40.12,92,0,5.77
415,Gondanglegi,ID,2021-08-01 05:34:58,-7.7479,112.0132,86.88,54,36,16.37
416,Ephrata,US,2021-08-01 05:31:43,40.1798,-76.1788,66.22,82,1,4.61
417,Ekhabi,RU,2021-08-01 05:25:40,53.5102,142.9671,57.6,71,96,7.96
418,Lasa,IT,2021-08-01 05:26:49,46.6166,10.7002,59.88,93,96,1.03
419,Regente Feijo,BR,2021-08-01 05:34:59,-22.2214,-51.3028,54.68,62,0,11.5
420,Nemuro,JP,2021-08-01 05:34:59,43.3236,145.575,70.23,99,100,15.68
421,Nouadhibou,MR,2021-08-01 05:35:00,20.931,-17.0347,69.78,88,4,6.91
422,Batticaloa,LK,2021-08-01 05:35:00,7.7102,81.6924,88.36,57,96,8.39
423,Kharp,RU,2021-08-01 05:35:00,66.8014,65.8081,55.56,74,100,5.93
424,Klaksvik,FO,2021-08-01 05:35:01,62.2266,-6.589,47.32,77,100,10.6
425,Port-Cartier,CA,2021-08-01 05:26:07,50.0334,-66.8654,57.74,86,95,6.2
426,Griffith,US,2021-08-01 05:32:55,41.5284,-87.4237,72.9,84,1,4.61
427,Shimoda,JP,2021-08-01 05:35:01,34.6667,138.95,91.11,65,11,9.64
428,Cayenne,GF,2021-08-01 05:30:05,4.9333,-52.3333,79.09,87,20,0.0
429,Airai,TL,2021-08-01 05:35:03,-8.9266,125.4092,76.59,39,46,3.58
430,Dawei,MM,2021-08-01 05:35:04,14.0833,98.2,80.89,85,100,8.39
431,Hede,CN,2021-08-01 05:35:04,33.7681,120.2517,88.34,61,24,6.35
432,Chachapoyas,PE,2021-08-01 05:35:05,-6.2317,-77.869,51.73,96,85,3.58
433,Rapid Valley,US,2021-08-01 05:35:05,44.0625,-103.1463,71.15,59,1,4.61
434,Howard Springs,AU,2021-08-01 05:35:05,-12.497,131.047,90.99,59,9,9.13
435,Salumbar,IN,2021-08-01 05:35:06,24.1333,74.05,80.08,88,100,13.71
436,Lima,PE,2021-08-01 05:31:02,-12.0432,-77.0282,61.05,87,90,9.22
437,Uvalde,US,2021-08-01 05:35:06,29.3669,-99.767,84.18,49,1,6.91
438,Moose Factory,CA,2021-08-01 05:35:07,51.2585,-80.6094,50.0,93,1,4.61
439,Talnakh,RU,2021-08-01 05:35:07,69.4865,88.3972,53.55,85,94,11.07
440,Kango,GA,2021-08-01 05:35:08,0.1943,10.0951,74.23,84,99,1.86
441,Auki,SB,2021-08-01 05:26:25,-8.7676,160.7034,80.33,79,100,7.45
442,Woodstock,CA,2021-08-01 05:35:08,43.1334,-80.7497,63.63,96,35,7.09
443,Zyryanka,RU,2021-08-01 05:35:09,65.75,150.85,40.28,89,100,20.45
444,Kyzyl-Suu,KG,2021-08-01 05:35:09,42.3414,78.0056,69.69,34,37,6.76
445,Novoagansk,RU,2021-08-01 05:35:09,61.9449,76.6625,65.95,48,33,5.48
446,Saldanha,ZA,2021-08-01 05:35:10,-33.0117,17.9442,48.25,86,32,5.06
447,Mahajanga,MG,2021-08-01 05:35:10,-15.7167,46.3167,73.42,49,0,5.75
448,Padang,ID,2021-08-01 05:35:11,-0.9492,100.3543,86.05,83,86,6.53
449,Araouane,ML,2021-08-01 05:25:56,18.9048,-3.5265,88.9,42,40,17.58
450,Zhuhai,CN,2021-08-01 05:35:11,22.2769,113.5678,91.18,69,100,12.73
451,Tecpan,GT,2021-08-01 05:35:13,14.7623,-90.9947,56.52,98,73,4.94
452,Sovetskoye,RU,2021-08-01 05:35:13,52.2861,85.4131,80.33,38,66,1.01
453,Novaya Bryan,RU,2021-08-01 05:35:13,51.7159,108.2691,74.17,36,70,7.92
454,Hervey Bay,AU,2021-08-01 05:35:14,-25.2986,152.8535,73.51,80,0,15.46
455,Manutuke,NZ,2021-08-01 05:35:14,-38.6833,177.9167,51.98,86,91,5.55
456,Saryozek,KZ,2021-08-01 05:35:15,44.3583,77.9753,85.19,15,0,6.2
457,Pokhara,NP,2021-08-01 05:35:15,28.2333,83.9833,80.67,84,87,5.97
458,Okitipupa,NG,2021-08-01 05:35:15,6.5047,4.7839,72.36,96,84,2.28
459,Henties Bay,NA,2021-08-01 05:35:16,-22.116,14.2845,70.34,31,0,18.88
460,Buala,SB,2021-08-01 05:26:36,-8.145,159.5921,78.58,85,100,4.14
461,Mananara,MG,2021-08-01 05:35:16,-16.1667,49.7667,69.87,86,47,7.25
462,Jiangyou,CN,2021-08-01 05:35:17,31.7667,104.7167,92.91,55,3,5.88
463,Sao Felix Do Xingu,BR,2021-08-01 05:35:17,-6.6447,-51.995,71.4,54,69,1.16
464,Solnechnyy,RU,2021-08-01 05:35:17,50.7214,136.6319,53.2,90,100,6.8
465,Rio Verde De Mato Grosso,BR,2021-08-01 05:35:18,-18.9181,-54.8442,64.78,32,62,8.16
466,Sisimiut,GL,2021-08-01 05:35:18,66.9395,-53.6735,50.14,73,79,5.84
467,Kothi,IN,2021-08-01 05:35:19,24.75,80.7833,76.35,95,100,13.51
468,Sijunjung,ID,2021-08-01 05:35:19,-0.6876,100.9537,84.94,71,87,2.08
469,Golden,US,2021-08-01 05:27:23,39.7555,-105.2211,65.68,90,75,1.01
470,Preobrazheniye,RU,2021-08-01 05:35:20,42.9019,133.9064,76.51,80,93,16.35
471,Tautira,PF,2021-08-01 05:35:20,-17.7333,-149.15,75.0,64,90,13.73
472,Urengoy,RU,2021-08-01 05:35:20,65.9667,78.3667,63.23,51,79,7.85
473,Liku,ID,2021-08-01 05:35:21,-0.7275,119.8922,84.47,75,42,4.36
474,Motzorongo,MX,2021-08-01 05:35:21,18.6333,-96.7333,67.41,96,72,4.5
475,Remedios,CU,2021-08-01 05:35:21,22.4947,-79.5458,76.12,90,13,7.56
476,Kazachinskoye,RU,2021-08-01 05:35:22,57.6953,93.2761,77.76,41,68,3.58
477,Ambilobe,MG,2021-08-01 05:35:22,-13.2,49.05,79.81,36,3,4.18
478,Rafaela,AR,2021-08-01 05:35:23,-31.2503,-61.4867,48.97,51,1,0.78
479,Verkhnyaya Inta,RU,2021-08-01 05:35:23,65.9811,60.3094,55.67,90,100,8.08
480,Kuusamo,FI,2021-08-01 05:26:00,65.9667,29.1833,55.44,88,75,8.05
481,Pacifica,US,2021-08-01 05:35:24,37.6138,-122.4869,68.58,91,20,11.01
482,Tongliao,CN,2021-08-01 05:35:24,43.6125,122.2653,73.85,82,100,7.72
483,Vrangel,RU,2021-08-01 05:35:24,42.7297,133.0839,77.31,79,46,21.54
484,Kangaatsiaq,GL,2021-08-01 05:35:25,68.3065,-53.4641,43.9,90,100,7.83
485,Ola,RU,2021-08-01 05:26:46,59.5833,151.2833,61.03,64,77,10.49
486,Soe,ID,2021-08-01 05:35:26,-9.8607,124.284,84.0,32,10,9.44
487,Hohhot,CN,2021-08-01 05:35:26,40.8106,111.6522,75.49,33,0,8.95
488,Balkanabat,TM,2021-08-01 05:35:26,39.5108,54.3671,96.28,8,100,6.02
489,Kamaishi,JP,2021-08-01 05:27:32,39.2667,141.8833,79.75,86,97,4.92
490,Saint-Leu,RE,2021-08-01 05:35:27,-21.15,55.2833,74.26,65,1,3.38
491,Boca Del Monte,MX,2021-08-01 05:35:27,19.15,-96.8167,67.57,94,32,5.44
492,Arman,RU,2021-08-01 05:35:28,59.7,150.1667,61.86,66,80,7.49
493,Half Moon Bay,US,2021-08-01 05:35:28,37.4636,-122.4286,67.82,85,1,0.0
494,Bereda,ES,2021-08-01 05:35:29,43.2686,-7.5406,55.92,90,90,2.26
495,Sakakah,SA,2021-08-01 05:35:29,29.9697,40.2064,87.37,14,0,10.47
496,Lusambo,CD,2021-08-01 05:35:29,-4.9667,23.45,73.22,30,19,3.24
497,Westport,US,2021-08-01 05:26:34,41.1415,-73.3579,69.94,85,1,1.01
498,North Bend,US,2021-08-01 05:34:00,43.4065,-124.2243,60.24,97,90,10.36
499,Birao,CF,2021-08-01 05:35:30,10.2849,22.7882,74.01,92,82,6.49
500,Maura,NO,2021-08-01 05:35:31,60.25,11.0167,59.05,89,75,12.66
501,Trincomalee,LK,2021-08-01 05:35:31,8.5711,81.2335,90.52,56,96,10.67
502,Dingle,PH,2021-08-01 05:27:21,10.9995,122.6711,89.51,64,81,16.2
503,Broken Hill,AU,2021-08-01 05:32:04,-31.95,141.4333,58.71,51,40,8.05
504,Sananduva,BR,2021-08-01 05:35:32,-27.9497,-51.8067,44.13,84,100,3.24
505,Susuman,RU,2021-08-01 05:35:32,62.7833,148.1667,60.87,47,36,17.74
506,Kargil,IN,2021-08-01 05:35:33,34.5667,76.1,67.06,37,12,2.62
507,Charlestown,AU,2021-08-01 05:35:33,-32.95,151.6667,76.73,47,34,1.99
508,Springbok,ZA,2021-08-01 05:35:34,-29.6643,17.8865,53.44,24,6,7.25
509,Telford,GB,2021-08-01 05:30:45,52.6766,-2.4493,58.19,95,75,3.44
510,Novyye Lapsary,RU,2021-08-01 05:35:34,56.0685,47.2142,73.11,53,0,8.95
511,Gold Coast,AU,2021-08-01 05:35:35,-28.0,153.4333,81.45,69,0,7.0
512,Maneromango,TZ,2021-08-01 05:35:35,-7.1988,38.7848,69.55,72,46,7.34
513,Mendoza,AR,2021-08-01 05:32:27,-32.8908,-68.8272,40.53,70,0,3.44
514,Goderich,CA,2021-08-01 05:32:09,43.7501,-81.7165,67.91,88,66,4.61
515,Nyimba,ZM,2021-08-01 05:35:36,-14.5566,30.8149,63.61,66,47,5.59
516,Belawan,ID,2021-08-01 05:35:36,3.7755,98.6832,89.89,63,100,5.41
517,Langsa,ID,2021-08-01 05:35:36,4.4683,97.9683,91.94,48,98,4.61
518,Saint Anthony,US,2021-08-01 05:35:37,45.0205,-93.218,71.22,60,1,1.99
519,Bodden Town,KY,2021-08-01 05:35:37,19.2833,-81.25,82.99,92,4,1.01
520,Valparaiso,CL,2021-08-01 05:35:38,-33.0393,-71.6273,49.48,86,26,4.61
521,Fairbanks,US,2021-08-01 05:24:42,64.8378,-147.7164,76.96,48,1,1.99
522,Portland,US,2021-08-01 05:25:05,45.5234,-122.6762,77.59,66,75,1.99
523,Olafsvik,IS,2021-08-01 05:35:38,64.8945,-23.7142,53.19,96,100,5.5
524,Mpika,ZM,2021-08-01 05:26:11,-11.8343,31.4529,53.08,88,59,7.92
525,Nuristan,AF,2021-08-01 05:35:39,35.3,70.8333,59.56,55,8,8.28
526,Eregli,TR,2021-08-01 05:35:39,37.5133,34.0467,79.9,22,0,9.26
527,Avera,US,2021-08-01 05:35:40,33.194,-82.5271,82.71,67,25,6.02
528,Pyapon,MM,2021-08-01 05:35:40,16.2833,95.6833,79.09,87,100,9.42
529,Mogadishu,SO,2021-08-01 05:34:27,2.0371,45.3438,76.87,65,75,13.8
530,Sao Joao Da Barra,BR,2021-08-01 05:35:41,-21.6403,-41.0511,65.75,60,91,11.36
531,Svetlyy,RU,2021-08-01 05:35:41,54.675,20.1347,64.45,75,36,15.19
532,Port Macquarie,AU,2021-08-01 05:32:23,-31.4333,152.9167,82.36,40,0,8.77
533,Inirida,CO,2021-08-01 05:35:42,3.8653,-67.9239,68.81,95,99,2.46
534,Kaili,ID,2021-08-01 05:35:42,-3.4626,120.2147,73.31,90,85,4.03
535,Kansanshi,ZM,2021-08-01 05:35:42,-12.0951,26.4273,54.99,71,0,8.97
536,Coquimbo,CL,2021-08-01 05:34:15,-29.9533,-71.3436,47.93,93,21,3.44
537,Kirksville,US,2021-08-01 05:35:43,40.1948,-92.5833,66.06,94,1,3.44
538,Pisco,PE,2021-08-01 05:35:43,-13.7,-76.2167,62.65,82,90,3.44
539,Martapura,ID,2021-08-01 05:35:44,-3.4167,114.85,89.69,48,40,3.44
540,Acapulco,MX,2021-08-01 05:35:44,16.8634,-99.8901,80.42,84,44,4.99
541,Puerto Baquerizo Moreno,EC,2021-08-01 05:32:42,-0.9,-89.6,70.32,86,31,12.24
542,Mount Hagen,PG,2021-08-01 05:35:45,-5.8581,144.2274,75.96,61,40,11.5
543,Nongan,CN,2021-08-01 05:35:45,44.382,125.1685,84.6,71,83,7.92
544,Rocky Mountain House,CA,2021-08-01 05:35:47,52.3668,-114.9188,60.84,94,5,1.14
545,Mayo,US,2021-08-01 05:35:47,38.8876,-76.5119,74.98,82,96,7.74
546,Qiyang,CN,2021-08-01 05:35:48,26.5911,111.8474,102.47,32,76,2.42
547,Storsteinnes,NO,2021-08-01 05:35:48,69.2408,19.2344,48.38,80,98,2.8
548,Saraland,US,2021-08-01 05:35:48,30.8207,-88.0706,82.42,88,47,4.88
549,Vorukh,TJ,2021-08-01 05:35:49,39.8494,70.5838,79.7,36,60,6.82
550,Tazovskiy,RU,2021-08-01 05:35:50,67.4667,78.7,59.54,57,74,9.84
551,Mundra,IN,2021-08-01 05:35:51,22.85,69.7333,84.4,76,100,23.78
552,Skjervoy,NO,2021-08-01 05:35:51,70.0311,20.9714,45.54,73,81,7.29
553,Sorong,ID,2021-08-01 05:35:51,-0.8833,131.25,88.2,62,56,12.19
554,Morant Bay,JM,2021-08-01 05:35:52,17.8815,-76.4093,83.82,83,0,8.66
555,Seguin,US,2021-08-01 05:32:14,29.5688,-97.9647,84.67,69,1,3.0
556,Catuday,PH,2021-08-01 05:35:52,16.2923,119.8062,81.82,82,100,20.87
557,Port Hardy,CA,2021-08-01 05:32:09,50.6996,-127.4199,57.38,94,1,5.75
558,Manaure,CO,2021-08-01 05:35:53,11.7751,-72.4445,81.72,73,0,16.51
559,Christchurch,NZ,2021-08-01 05:22:54,-43.5333,172.6333,52.92,82,75,5.99
560,Borovoy,RU,2021-08-01 05:35:54,55.4333,86.0833,76.28,53,0,4.47
561,Myhove,UA,2021-08-01 05:35:54,48.1575,25.379,70.9,67,13,1.01
562,Vilyuysk,RU,2021-08-01 05:35:54,63.7553,121.6247,86.23,24,7,4.79
563,Omsukchan,RU,2021-08-01 05:35:55,62.5333,155.8,41.2,85,100,13.2
564,Haines Junction,CA,2021-08-01 05:35:55,60.7522,-137.5108,71.55,37,75,4.61
565,Siva,EG,2021-08-01 05:35:56,29.2041,25.5195,87.51,36,0,9.51
566,Wynyard,AU,2021-08-01 05:27:20,-41.0,145.7167,50.65,68,3,12.5
567,Cervo,ES,2021-08-01 05:35:56,43.6702,-7.4101,59.97,81,75,8.08
568,Smithers,CA,2021-08-01 05:35:56,54.7804,-127.1743,71.92,60,1,2.3
569,Thunder Bay,CA,2021-08-01 05:33:08,48.4001,-89.3168,60.3,89,75,2.3
570,Otjimbingwe,NA,2021-08-01 05:35:57,-22.35,16.1333,53.8,37,0,8.68
571,La Reforma,MX,2021-08-01 05:35:57,25.0833,-108.05,79.09,87,89,4.9
572,Serenje,ZM,2021-08-01 05:35:58,-13.2325,30.2352,54.52,84,65,9.06
573,Denpasar,ID,2021-08-01 05:32:19,-8.65,115.2167,82.06,78,40,16.11
